file,shots,input,counts
qaoa_6,1024,'111010y',"{'101110': 46, '101011': 69, '000111': 29, '111001': 49, '000110': 53, '100110': 39, '010100': 63, '010001': 36, '010101': 7, '000001': 4, '100101': 34, '101100': 29, '110011': 24, '111011': 7, '011001': 46, '000011': 29, '000101': 9, '110000': 13, '010011': 30, '110010': 14, '000010': 2, '011010': 37, '011101': 10, '001110': 12, '101010': 11, '011011': 5, '111111': 11, '101000': 7, '111000': 23, '100100': 8, '101111': 5, '110001': 24, '010111': 8, '111010': 10, '100111': 5, '000100': 8, '010110': 9, '001111': 15, '010000': 9, '101001': 7, '010010': 9, '001010': 3, '011100': 6, '001011': 9, '100011': 4, '100001': 3, '001101': 26, '100010': 4, '000000': 5, '001100': 21, '011000': 6, '111100': 22, '110110': 5, '001001': 13, '111101': 5, '001000': 1, '110100': 4, '110101': 3, '101101': 7, '011111': 3, '100000': 2, '111110': 3, '011110': 3, '110111': 1}"
qaoa_6,1024,'111011y',"{'110000': 14, '101011': 34, '001011': 49, '111001': 61, '000110': 64, '100110': 16, '010110': 16, '010010': 18, '011000': 39, '000001': 4, '100011': 31, '101100': 38, '110100': 41, '011011': 17, '101111': 10, '011001': 20, '011010': 23, '110001': 50, '001010': 14, '010011': 46, '000011': 7, '011100': 25, '011101': 10, '001110': 55, '100111': 40, '011111': 12, '110011': 14, '111111': 6, '011110': 3, '101110': 16, '010100': 22, '101001': 16, '001111': 13, '111000': 11, '000111': 20, '101101': 19, '110111': 4, '110101': 5, '000101': 9, '100010': 10, '100000': 6, '100101': 18, '111110': 6, '000000': 2, '010001': 17, '001100': 13, '111010': 12, '100001': 1, '100100': 9, '111100': 8, '101010': 1, '001000': 4, '001101': 1, '010000': 2, '000100': 1, '110110': 1}"
qaoa_6,1024,'111100y',"{'110011': 55, '101010': 15, '000111': 34, '111010': 16, '000101': 13, '100110': 21, '010111': 30, '001111': 14, '000001': 28, '100001': 36, '101110': 31, '101001': 11, '110100': 33, '111101': 15, '011011': 27, '000010': 22, '110001': 25, '001001': 20, '011001': 21, '000110': 12, '001000': 6, '010001': 30, '110010': 1, '111100': 17, '011100': 5, '011110': 40, '001100': 53, '101000': 31, '101011': 26, '011010': 13, '000011': 11, '111110': 36, '100111': 12, '110111': 11, '010110': 8, '011000': 17, '010100': 25, '111000': 20, '110000': 12, '010101': 10, '110101': 6, '110110': 10, '010000': 5, '000100': 8, '001010': 10, '101100': 2, '100000': 4, '001011': 37, '100100': 12, '000000': 2, '111001': 7, '101101': 1, '001110': 16, '010010': 2, '111011': 6, '100010': 5, '111111': 1, '100101': 16, '100011': 2, '011111': 4, '101111': 2, '010011': 2, '011101': 1}"
qaoa_6,1024,'111101y',"{'101110': 9, '100111': 46, '101101': 1, '001011': 48, '110110': 23, '001001': 20, '100010': 14, '011001': 23, '010011': 36, '011010': 17, '000010': 4, '100001': 64, '101000': 16, '110011': 15, '111000': 18, '011110': 79, '000111': 23, '101100': 42, '011101': 16, '001010': 23, '110000': 9, '010111': 23, '110001': 58, '000101': 9, '110111': 13, '011100': 17, '010110': 11, '000011': 7, '101001': 15, '001110': 59, '100101': 17, '001000': 10, '111111': 6, '100100': 10, '100110': 21, '100011': 18, '110100': 32, '011000': 35, '101111': 5, '011011': 11, '001111': 7, '010000': 7, '110101': 13, '001100': 18, '000100': 7, '111101': 6, '000000': 2, '111010': 10, '010001': 9, '010010': 1, '001101': 1, '111011': 6, '111100': 8, '111001': 1, '101010': 1, '011111': 1, '010101': 1, '100000': 1, '000110': 1}"
qaoa_6,1024,'111110y',"{'101110': 58, '100111': 14, '001001': 13, '111000': 46, '000111': 53, '100100': 39, '011001': 18, '010001': 54, '011010': 26, '000010': 4, '100011': 53, '101100': 9, '110011': 15, '111010': 16, '011100': 57, '000101': 24, '000110': 12, '001011': 21, '011011': 39, '110000': 9, '001000': 7, '010100': 25, '110001': 58, '010010': 11, '000011': 7, '101101': 15, '011110': 13, '001110': 59, '100101': 23, '101011': 22, '111111': 6, '100110': 12, '110100': 13, '010011': 11, '011000': 7, '101010': 19, '111001': 14, '010101': 15, '001010': 3, '001111': 7, '001100': 18, '110111': 5, '000100': 8, '010110': 1, '100000': 5, '111101': 6, '101000': 1, '100001': 6, '000000': 2, '111011': 11, '110110': 6, '001101': 1, '111100': 8, '101001': 3, '110101': 5, '011101': 2, '011111': 7, '010111': 1, '100010': 1}"
qaoa_6,1024,'111111y',"{'110001': 100, '100111': 42, '110000': 2, '001100': 5, '110111': 6, '001000': 9, '100100': 33, '011001': 34, '010011': 28, '000010': 4, '100011': 40, '101001': 11, '100110': 36, '111011': 4, '011011': 46, '000011': 26, '000111': 26, '101111': 8, '001101': 15, '001010': 7, '001011': 36, '010110': 15, '111000': 32, '011010': 37, '010101': 12, '101010': 16, '011100': 34, '011101': 1, '001110': 109, '100101': 34, '011110': 9, '111110': 6, '110010': 11, '101100': 25, '011000': 36, '101101': 3, '000110': 4, '101110': 5, '110100': 24, '111111': 3, '100000': 5, '110110': 1, '100010': 1, '000000': 2, '110101': 4, '101000': 2, '111100': 26, '010111': 3, '100001': 2, '001111': 2, '111001': 6, '000100': 9, '111010': 1, '101011': 1, '010001': 6, '011111': 6, '000101': 2, '010000': 1, '111101': 4, '010100': 1, '110011': 4, '000001': 1}"
qaoa_6,1024,'000000z',"{'110001': 255, '101100': 20, '001110': 277, '100110': 19, '010110': 5, '011000': 50, '000011': 25, '100100': 48, '111000': 10, '011011': 57, '000111': 15, '001011': 9, '011001': 15, '000110': 4, '110011': 6, '011100': 16, '100111': 46, '011010': 7, '001100': 6, '111100': 34, '010011': 13, '110000': 4, '110100': 12, '010001': 1, '101001': 2, '001010': 2, '010101': 7, '001101': 4, '101010': 5, '100001': 4, '001111': 4, '100011': 7, '001001': 1, '010000': 1, '101000': 1, '100101': 9, '110110': 1, '110010': 4, '101011': 1, '011110': 4, '110101': 3, '101110': 5, '010010': 1, '010111': 1, '000101': 1, '111001': 2}"
qaoa_6,1024,'000001z',"{'101110': 113, '101100': 55, '001110': 101, '110100': 11, '001011': 13, '100110': 49, '011000': 43, '010001': 103, '000011': 21, '100011': 28, '110001': 77, '111001': 11, '011001': 54, '000110': 21, '000111': 27, '100100': 18, '010011': 49, '111000': 32, '011011': 16, '011100': 32, '100111': 38, '001010': 5, '111100': 32, '110011': 17, '001100': 24, '011010': 15, '110101': 7, '100101': 8, '011110': 2, '110000': 1, '100001': 1}"
qaoa_6,1024,'000010z',"{'100111': 11, '100011': 58, '100110': 11, '001110': 101, '110100': 29, '001011': 27, '100001': 128, '011100': 46, '011010': 39, '011110': 145, '000011': 21, '100100': 28, '110001': 77, '111000': 7, '000111': 13, '001010': 18, '101100': 30, '011011': 38, '000110': 8, '110101': 21, '100101': 43, '010011': 31, '111100': 32, '011000': 12, '110011': 17, '001100': 24, '011001': 3, '111001': 4, '101110': 1, '110000': 1}"
qaoa_6,1024,'000011z',"{'101110': 44, '100110': 24, '001001': 11, '111010': 19, '000011': 63, '100011': 45, '011001': 23, '010001': 40, '011010': 23, '000001': 18, '100001': 52, '101100': 41, '110011': 59, '111100': 59, '011100': 59, '001010': 13, '000101': 20, '110001': 11, '000111': 14, '010011': 41, '011110': 52, '001100': 57, '100101': 26, '101010': 6, '111110': 25, '100100': 10, '110110': 14, '100111': 16, '110010': 4, '011011': 11, '011000': 12, '001110': 8, '000110': 8, '101001': 12, '111001': 4, '001011': 16, '110101': 6, '111000': 7, '010101': 9, '010110': 9, '001101': 9, '101011': 1, '011101': 5, '010100': 2, '111111': 1, '110100': 9, '101000': 1, '010010': 1, '000000': 1, '100010': 1, '101101': 1, '000100': 1}"
qaoa_6,1024,'000100z',"{'110001': 78, '101100': 33, '000110': 125, '111001': 100, '100110': 52, '010011': 33, '001110': 72, '011001': 55, '000011': 21, '100100': 46, '110000': 15, '111000': 46, '011011': 48, '110011': 1, '001111': 20, '011100': 9, '001011': 27, '011110': 15, '011000': 13, '101110': 24, '011010': 9, '111100': 32, '100111': 16, '110100': 34, '010001': 17, '000111': 58, '100011': 6, '100001': 7, '100101': 7, '001010': 3, '110101': 1, '001100': 1}"
qaoa_6,1024,'000101z',"{'101111': 25, '101100': 56, '000110': 107, '111001': 86, '101001': 1, '010011': 53, '010001': 87, '000011': 24, '100110': 52, '101110': 94, '111000': 51, '111011': 22, '011001': 57, '000100': 29, '010101': 2, '010100': 32, '011011': 14, '001011': 8, '011000': 13, '111100': 33, '101011': 33, '110100': 12, '010000': 24, '000111': 55, '100100': 8, '100011': 4, '001100': 5, '011010': 1, '100111': 12, '110000': 3, '110001': 2, '010110': 1, '011100': 7, '011110': 1, '110011': 2, '001111': 2, '001110': 2, '110101': 1, '001101': 1, '100001': 1, '001010': 1}"
qaoa_6,1024,'000110z',"{'101110': 11, '101001': 69, '101101': 7, '001011': 77, '110101': 11, '001010': 13, '100100': 22, '010110': 59, '010011': 54, '010111': 13, '000011': 12, '100001': 44, '101100': 63, '110011': 14, '111001': 33, '011100': 17, '000110': 37, '011011': 22, '110000': 9, '010100': 11, '110001': 45, '111000': 15, '011010': 14, '011101': 11, '011110': 46, '001110': 48, '101000': 13, '001001': 6, '000111': 12, '110010': 7, '111110': 2, '100110': 10, '110100': 51, '011001': 12, '001111': 11, '010001': 12, '111111': 3, '000101': 6, '101010': 3, '011000': 4, '100011': 6, '111100': 15, '000000': 2, '001101': 7, '101011': 5, '110110': 7, '001100': 12, '010010': 3, '100101': 14, '111010': 6, '100010': 8, '100111': 3, '111101': 1, '011111': 1, '010101': 4, '100000': 1}"
qaoa_6,1024,'000111z',"{'101110': 37, '101011': 67, '000110': 17, '111011': 45, '000100': 46, '101001': 53, '010100': 62, '010011': 51, '010101': 16, '000001': 11, '100100': 16, '101100': 50, '110110': 21, '111100': 39, '010111': 16, '000011': 44, '010110': 54, '100110': 26, '000101': 22, '110100': 11, '011001': 26, '011100': 4, '010000': 7, '011101': 5, '011011': 11, '111110': 16, '101010': 13, '111001': 16, '101111': 8, '110010': 8, '101101': 8, '010001': 34, '111010': 11, '000111': 23, '110000': 5, '001101': 2, '100000': 4, '001011': 16, '101000': 12, '011000': 8, '100011': 3, '001100': 10, '001001': 17, '110011': 7, '110101': 2, '001111': 3, '111000': 11, '001010': 4, '110111': 1, '000010': 2, '010010': 6, '011111': 4, '011110': 4, '011010': 1, '100001': 1, '111101': 4, '100101': 2, '100010': 1}"
qaoa_6,1024,'001000z',"{'110001': 78, '100111': 42, '001010': 131, '110101': 112, '100101': 47, '011000': 41, '001110': 72, '011001': 13, '000011': 21, '100011': 40, '110000': 15, '111000': 20, '011011': 20, '000111': 29, '011010': 50, '110011': 1, '001111': 20, '110100': 49, '011100': 34, '011110': 24, '001011': 52, '100110': 16, '101110': 7, '111100': 32, '101100': 17, '010011': 6, '010001': 11, '100001': 13, '100100': 9, '000110': 1, '001100': 1}"
qaoa_6,1024,'001001z',"{'101110': 41, '101000': 12, '001010': 43, '111000': 64, '000111': 72, '100011': 75, '011000': 26, '010010': 5, '011001': 13, '000011': 12, '101010': 53, '110011': 14, '011100': 85, '110000': 9, '010101': 54, '110001': 45, '000110': 9, '010100': 8, '011101': 9, '001110': 48, '100110': 13, '011110': 14, '110010': 7, '111110': 2, '100101': 9, '100111': 23, '110101': 29, '010111': 7, '011010': 12, '001111': 11, '010001': 32, '001001': 7, '101100': 9, '010110': 7, '111111': 3, '110110': 4, '001011': 12, '000101': 7, '101011': 9, '100010': 6, '101101': 4, '100001': 7, '111100': 15, '010011': 8, '101001': 10, '000000': 2, '001101': 7, '111010': 11, '110111': 2, '001100': 12, '100100': 7, '111001': 5, '110100': 8, '111101': 1, '011111': 1, '011011': 2, '001000': 1, '100000': 1}"
qaoa_6,1024,'001010z',"{'101000': 31, '100011': 55, '001010': 110, '110101': 83, '100001': 108, '011100': 48, '011000': 14, '011110': 118, '000011': 24, '100000': 28, '100101': 40, '110100': 60, '110111': 26, '001000': 27, '101100': 5, '011011': 12, '000111': 6, '011010': 36, '011111': 33, '001011': 57, '111100': 33, '100111': 10, '010011': 5, '010111': 23, '100100': 7, '010110': 1, '001100': 5, '110000': 3, '110001': 2, '110011': 2, '001111': 2, '001110': 2, '001101': 1, '010101': 1, '111000': 3, '011001': 1, '101001': 1, '101110': 1}"
qaoa_6,1024,'001011z',"{'101010': 48, '100111': 19, '001000': 47, '111000': 15, '000111': 14, '100011': 63, '011010': 22, '010101': 37, '011100': 72, '000001': 11, '100001': 47, '101000': 56, '110101': 24, '111100': 39, '011101': 6, '000011': 44, '001001': 26, '101011': 10, '010111': 57, '110100': 12, '111010': 15, '011110': 52, '010001': 3, '000101': 15, '111110': 16, '100101': 20, '110111': 33, '101110': 5, '110010': 8, '011000': 12, '100100': 6, '010100': 13, '010110': 10, '110110': 15, '110000': 5, '001101': 2, '001010': 24, '100000': 6, '001011': 18, '010011': 7, '001100': 10, '110011': 7, '001111': 3, '010000': 4, '100010': 5, '101111': 3, '101100': 4, '000010': 2, '100110': 1, '011011': 4, '011111': 9, '101001': 8, '111011': 2, '010010': 1, '111001': 2, '111101': 4, '000110': 1}"
qaoa_6,1024,'001100z',"{'110100': 48, '101101': 24, '000110': 50, '111010': 4, '000011': 63, '100110': 23, '010011': 17, '001011': 39, '010101': 12, '000010': 17, '100011': 14, '110000': 41, '111000': 45, '111100': 59, '011010': 24, '000111': 60, '011001': 28, '110101': 48, '001111': 45, '001110': 10, '110001': 12, '011011': 16, '100100': 18, '011101': 19, '001010': 50, '101001': 10, '111101': 25, '100111': 14, '101100': 12, '111001': 36, '011100': 16, '100010': 16, '010010': 14, '101110': 8, '010111': 3, '010001': 8, '101010': 13, '010110': 11, '100001': 5, '100101': 14, '000001': 1, '011000': 9, '001101': 5, '111111': 1, '011110': 7, '110010': 5, '101011': 2, '000000': 1, '110110': 1, '000100': 1}"
qaoa_6,1024,'001101z',"{'101111': 38, '101010': 54, '000111': 67, '111001': 37, '000110': 48, '101000': 18, '010101': 51, '010010': 17, '000010': 11, '100011': 21, '101011': 60, '111000': 53, '111100': 39, '011001': 30, '000011': 44, '101110': 21, '010111': 16, '010100': 60, '110100': 5, '111011': 10, '010110': 17, '010011': 13, '101100': 15, '100110': 24, '011101': 19, '010000': 40, '011000': 11, '000100': 6, '011100': 13, '111101': 17, '101101': 16, '110111': 4, '110000': 15, '111110': 3, '000101': 6, '001111': 5, '100010': 9, '100001': 2, '001010': 6, '001101': 10, '000001': 2, '001011': 9, '101001': 13, '111010': 6, '011010': 1, '001000': 2, '100111': 8, '010001': 12, '011111': 3, '110010': 3, '011011': 5, '110101': 2, '001001': 1, '100100': 1, '100000': 2, '110011': 2, '011110': 1}"
qaoa_6,1024,'001110z',"{'101011': 12, '101000': 64, '001010': 48, '110101': 36, '001001': 10, '100010': 21, '011000': 9, '010110': 43, '011010': 24, '000010': 11, '100000': 47, '110100': 55, '111100': 39, '011110': 29, '000011': 44, '101010': 16, '001011': 71, '011101': 20, '101100': 10, '010111': 57, '111010': 2, '011100': 17, '101001': 42, '011111': 50, '010001': 3, '100101': 24, '000110': 4, '111101': 17, '100100': 11, '101101': 12, '110000': 15, '011011': 12, '100011': 16, '010011': 14, '111110': 3, '000111': 6, '001111': 5, '100111': 5, '100001': 17, '010010': 12, '001101': 10, '000001': 2, '110111': 6, '010100': 9, '110110': 4, '111001': 6, '101110': 3, '000101': 3, '111000': 5, '010101': 7, '111011': 3, '110010': 3, '001000': 3, '010000': 2, '110011': 2, '101111': 2, '011001': 1}"
qaoa_6,1024,'001111z',"{'101111': 9, '101001': 23, '000011': 61, '111101': 36, '000010': 47, '101000': 73, '010110': 23, '010011': 12, '010111': 78, '000000': 25, '100011': 16, '101011': 54, '111011': 17, '111110': 37, '011000': 6, '000001': 39, '110100': 6, '101101': 17, '010100': 60, '111000': 12, '011010': 8, '100101': 13, '011101': 10, '001000': 12, '011111': 15, '011100': 11, '111111': 34, '111100': 43, '110010': 3, '101100': 6, '101010': 32, '110111': 18, '010101': 20, '100010': 10, '001011': 11, '110011': 1, '100000': 7, '000101': 12, '001001': 10, '011001': 11, '100001': 1, '000111': 13, '000100': 14, '001110': 7, '110110': 7, '010000': 3, '100111': 3, '011011': 6, '100110': 5, '111010': 8, '010010': 8, '110001': 5, '001101': 3, '100100': 1, '000110': 1, '110101': 1}"
qaoa_6,1024,'010000z',"{'101110': 22, '100110': 39, '001100': 123, '110011': 102, '100100': 40, '011010': 32, '010011': 40, '000110': 1, '100011': 53, '100111': 31, '110001': 88, '011100': 57, '011011': 43, '011000': 36, '000111': 7, '101100': 41, '011110': 24, '001110': 100, '100101': 31, '111100': 11, '011001': 30, '110000': 9, '001111': 12, '001011': 7, '100001': 13, '000011': 5, '010001': 9, '110100': 9, '111000': 7, '110101': 1, '111001': 1}"
qaoa_6,1024,'010001z',"{'101110': 92, '100111': 48, '001100': 116, '111001': 6, '000101': 30, '100110': 51, '011000': 44, '010001': 84, '000001': 16, '100011': 49, '101100': 43, '110011': 90, '111011': 20, '011011': 17, '000100': 30, '011001': 52, '000111': 12, '010011': 46, '111010': 33, '011100': 56, '111110': 22, '110001': 7, '001110': 5, '100001': 4, '110000': 1, '100100': 6, '111000': 6, '111100': 10, '000011': 6, '010101': 2, '100101': 7, '011010': 3, '011110': 5, '001011': 1, '101001': 2, '110010': 1, '000110': 1}"
qaoa_6,1024,'010010z',"{'101100': 39, '100011': 55, '001100': 116, '110110': 33, '001001': 30, '100001': 104, '011100': 52, '011001': 9, '000001': 16, '100101': 39, '110011': 90, '110111': 22, '011110': 122, '001000': 29, '001010': 2, '011011': 41, '011010': 33, '010001': 5, '100100': 40, '111110': 22, '100110': 5, '110001': 7, '100111': 13, '010011': 36, '101110': 6, '001110': 5, '110000': 1, '110101': 5, '001011': 11, '111100': 10, '000011': 6, '011000': 11, '000110': 1, '111000': 1, '101101': 1, '110100': 4, '000111': 1, '110010': 1}"
qaoa_6,1024,'010011z',"{'110011': 111, '101100': 35, '000100': 8, '111110': 112, '000001': 117, '100111': 5, '010011': 36, '001100': 111, '100011': 43, '110111': 15, '011010': 18, '000101': 34, '011000': 6, '110110': 40, '010111': 15, '011100': 36, '011110': 12, '001001': 39, '101011': 14, '011001': 11, '101010': 5, '101000': 17, '111011': 12, '101110': 14, '101111': 3, '010100': 14, '010000': 2, '010001': 12, '101001': 3, '000011': 8, '111010': 22, '100000': 4, '100101': 10, '011011': 9, '101101': 3, '100001': 5, '001000': 13, '010110': 5, '000111': 1, '111000': 1, '001010': 4, '111001': 3, '010101': 4, '100110': 11, '000110': 4, '011111': 4, '110010': 7, '001101': 2, '100100': 1, '001111': 1, '110000': 1, '110101': 1}"
qaoa_6,1024,'010100z',"{'101110': 40, '100110': 63, '001011': 13, '111001': 45, '000110': 41, '100100': 70, '011001': 56, '010011': 41, '000100': 22, '100011': 21, '101011': 14, '110011': 46, '111010': 14, '011011': 83, '000101': 20, '001100': 52, '001001': 3, '101101': 4, '010101': 9, '110001': 11, '101100': 45, '011100': 20, '010001': 40, '011101': 6, '101001': 5, '111100': 10, '100101': 12, '010100': 15, '110010': 7, '110000': 15, '011010': 12, '001010': 2, '111000': 17, '000111': 25, '100111': 13, '110101': 1, '001111': 5, '010110': 9, '011000': 7, '100001': 5, '001101': 11, '001110': 19, '000001': 1, '101010': 5, '111011': 23, '100010': 2, '110100': 6, '101000': 2, '111111': 1, '110110': 1, '011110': 7, '010000': 1, '000011': 2, '000000': 1, '010111': 3}"
qaoa_6,1024,'010101z',"{'101110': 125, '101101': 16, '000100': 126, '111011': 110, '101011': 38, '010011': 37, '010001': 112, '000011': 3, '100110': 42, '111001': 18, '011001': 42, '000101': 35, '010100': 37, '011000': 8, '101111': 8, '110111': 2, '011100': 16, '001100': 12, '101100': 33, '010110': 4, '111110': 10, '010010': 14, '111000': 9, '110011': 9, '110110': 20, '010000': 11, '111010': 23, '001001': 15, '100100': 3, '100001': 2, '000111': 14, '100111': 3, '011011': 5, '100011': 7, '000001': 3, '000110': 15, '001000': 5, '110010': 3, '101001': 4, '010101': 2, '011111': 3, '101010': 3, '001010': 1, '001111': 2, '000010': 1, '001101': 1, '110000': 2, '100000': 2, '111100': 3, '011110': 1, '111101': 1, '001011': 1, '110101': 2}"
qaoa_6,1024,'010110z',"{'101101': 12, '101001': 60, '001001': 69, '111001': 5, '000101': 17, '100100': 46, '010110': 50, '010011': 50, '011001': 8, '000001': 25, '100010': 3, '101011': 12, '110100': 15, '111100': 9, '011011': 63, '000011': 14, '000100': 21, '001000': 12, '100011': 28, '110010': 11, '010100': 15, '110011': 49, '000010': 3, '111011': 22, '101100': 55, '011100': 24, '011110': 22, '001100': 53, '100110': 7, '010111': 7, '111110': 34, '100101': 13, '101000': 6, '110110': 44, '011101': 1, '100001': 17, '101110': 6, '011010': 13, '100111': 7, '001101': 8, '010000': 2, '101111': 1, '101010': 2, '100000': 4, '001111': 4, '110111': 6, '001011': 13, '111010': 18, '010001': 8, '011000': 6, '010010': 5, '111000': 2, '110101': 2, '011111': 5, '000110': 3, '010101': 4, '111101': 1, '110000': 1, '001010': 1}"
qaoa_6,1024,'010111z',"{'110111': 5, '101110': 37, '000100': 119, '111110': 91, '000001': 83, '101011': 48, '010011': 38, '001001': 35, '101001': 46, '110011': 26, '101101': 9, '111011': 85, '010101': 19, '110110': 41, '010100': 46, '111010': 50, '001101': 13, '001100': 23, '010110': 45, '000101': 49, '101100': 35, '010111': 10, '101111': 3, '010010': 4, '010001': 29, '010000': 4, '110010': 7, '100110': 2, '101010': 6, '000000': 2, '111101': 1, '000011': 2, '101000': 3, '001000': 1, '111111': 1, '011101': 2, '011111': 1, '100010': 1, '011000': 1, '100000': 1}"
qaoa_6,1024,'011000z',"{'101010': 9, '100101': 63, '101001': 5, '001011': 20, '110101': 45, '001010': 51, '100011': 48, '011010': 56, '011000': 61, '000101': 2, '100001': 53, '100111': 54, '110011': 46, '110111': 25, '011100': 57, '001000': 30, '001001': 14, '001100': 52, '101100': 16, '101000': 19, '110001': 11, '000111': 9, '011110': 58, '010001': 6, '111100': 10, '100100': 9, '110010': 7, '101110': 8, '110000': 15, '011011': 12, '110110': 16, '010011': 19, '100110': 15, '110100': 11, '001111': 5, '011001': 11, '001101': 11, '101011': 1, '001110': 19, '000001': 1, '010101': 9, '010010': 2, '010110': 3, '111000': 8, '111111': 1, '011101': 1, '010111': 12, '010000': 1, '000011': 2, '000000': 1, '111001': 1, '101101': 1, '010100': 1, '111010': 1}"
qaoa_6,1024,'011001z',"{'101110': 20, '100111': 61, '001000': 20, '111010': 58, '000101': 62, '100011': 68, '011000': 55, '010011': 22, '000001': 25, '101010': 40, '110110': 18, '111100': 9, '011100': 74, '000011': 14, '110010': 11, '000111': 16, '010101': 44, '110011': 49, '000010': 3, '011010': 8, '011101': 11, '001100': 53, '011110': 11, '101001': 3, '111110': 34, '100110': 11, '110111': 16, '110101': 7, '101111': 4, '101100': 20, '101000': 19, '011001': 15, '010111': 13, '000100': 7, '001101': 8, '010000': 5, '101011': 4, '001001': 24, '111000': 7, '010110': 4, '100010': 8, '100001': 5, '001111': 4, '001011': 1, '011011': 5, '010001': 10, '111001': 1, '001010': 5, '100101': 9, '111011': 7, '100100': 5, '011111': 3, '010100': 3, '100000': 2, '111101': 1, '000110': 1, '110000': 1}"
qaoa_6,1024,'011010z',"{'101010': 4, '100010': 20, '101001': 4, '001000': 133, '110111': 110, '100001': 138, '011110': 149, '010111': 25, '000011': 3, '100101': 29, '110110': 34, '101000': 33, '101111': 2, '011100': 35, '110101': 8, '011010': 27, '000101': 8, '001100': 12, '011111': 15, '100011': 32, '111110': 10, '011101': 12, '101100': 10, '110011': 9, '110100': 20, '010011': 17, '001001': 39, '001011': 17, '100000': 7, '000001': 3, '001010': 10, '110010': 3, '011000': 2, '010110': 2, '000100': 2, '111010': 11, '111001': 1, '010101': 2, '000110': 3, '101110': 1, '100111': 3, '100100': 2, '001111': 2, '000010': 1, '001101': 1, '110000': 2, '011011': 4, '111100': 3, '010001': 2, '111101': 1, '101101': 1}"
qaoa_6,1024,'011011z',"{'110111': 101, '101010': 52, '110110': 43, '000101': 45, '111110': 91, '000001': 83, '101000': 54, '010101': 40, '001001': 36, '010111': 56, '100001': 30, '110011': 26, '011100': 40, '001000': 117, '001101': 13, '001100': 23, '100010': 7, '011110': 31, '010110': 10, '101011': 5, '101001': 12, '111010': 35, '010100': 9, '110010': 7, '100000': 4, '100011': 27, '000000': 2, '111101': 1, '000011': 2, '000100': 6, '011101': 8, '111111': 1, '011111': 5, '111011': 2}"
qaoa_6,1024,'011100z',"{'101111': 15, '101000': 18, '001001': 11, '111001': 19, '000110': 20, '100100': 29, '011000': 36, '010010': 13, '000001': 9, '100001': 23, '101010': 23, '110011': 23, '111100': 21, '011100': 20, '000011': 28, '000100': 15, '101110': 19, '001010': 19, '011011': 31, '110000': 13, '001000': 15, '010101': 28, '110010': 35, '111011': 21, '011010': 12, '010100': 9, '000010': 11, '011101': 15, '100010': 17, '011111': 21, '001101': 33, '100111': 34, '101001': 30, '011110': 17, '111110': 14, '100110': 9, '110110': 11, '010111': 12, '101101': 10, '011001': 12, '010110': 27, '100101': 14, '001111': 14, '010000': 17, '111000': 11, '000111': 17, '101100': 9, '110100': 8, '110111': 9, '001011': 13, '110101': 13, '000101': 10, '101011': 11, '100000': 12, '001100': 24, '100011': 7, '010011': 7, '111101': 13, '111010': 7, '010001': 10}"
qaoa_6,1024,'011101z',"{'101111': 46, '101011': 51, '000101': 55, '111011': 47, '000100': 53, '101010': 75, '010101': 76, '010001': 24, '000001': 38, '100110': 25, '101100': 17, '110110': 25, '111110': 33, '010111': 16, '000011': 8, '101110': 30, '010100': 51, '110010': 14, '010010': 15, '011000': 15, '011101': 14, '010000': 44, '010110': 11, '011010': 2, '111111': 11, '111010': 34, '011001': 21, '010011': 14, '100101': 3, '111100': 9, '100100': 7, '000010': 6, '101101': 18, '110111': 4, '011100': 2, '100010': 7, '001001': 25, '101000': 11, '011011': 6, '001101': 16, '000000': 5, '001000': 4, '111101': 7, '100111': 7, '111000': 2, '101001': 9, '011111': 3, '001011': 2, '100000': 2, '110011': 1, '100011': 2, '110001': 1}"
qaoa_6,1024,'011110z',"{'101001': 63, '100111': 13, '001000': 53, '111010': 20, '000101': 20, '100010': 23, '011010': 18, '010110': 49, '011100': 20, '000001': 38, '100000': 52, '101000': 46, '110110': 46, '111110': 33, '011110': 41, '000011': 8, '001001': 58, '011101': 23, '101011': 9, '010111': 48, '110010': 14, '111011': 9, '011111': 52, '010010': 18, '100011': 18, '011011': 11, '000100': 6, '111111': 11, '100100': 12, '110111': 35, '101010': 10, '101101': 17, '101111': 2, '111100': 9, '100101': 18, '000010': 6, '010100': 8, '010101': 15, '011000': 8, '100001': 25, '001101': 16, '000000': 5, '101100': 2, '111101': 7, '111000': 2, '011001': 1, '001011': 2, '010011': 2, '110011': 1, '110001': 1}"
qaoa_6,1024,'011111z',"{'111010': 45, '101101': 16, '000001': 141, '111110': 106, '101010': 42, '010100': 32, '000101': 43, '000000': 69, '101000': 37, '110110': 39, '101011': 31, '111111': 75, '010110': 48, '010101': 41, '111011': 17, '001001': 46, '010111': 30, '000100': 18, '011101': 13, '110010': 17, '111101': 17, '001101': 10, '010010': 11, '110111': 15, '001000': 13, '000010': 8, '100010': 7, '101001': 31, '010000': 1, '011111': 2, '101111': 2, '100000': 1}"
